"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","PSE","Palestine","2012","2012",81.10435,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","PSE","Palestine","2013","2013",81.25198,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","PSE","Palestine","2014","2014",80.72354,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","PSE","Palestine","2015","2015",78.98728,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","PSE","Palestine","2016","2016",78.84992,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","PSE","Palestine","2018","2018",77.92175,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","PLW","Palau","2013","2013",32.45455,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","PLW","Palau","2015","2015",34.97826,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","RWA","Rwanda","2010","2010",59.93617,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","RWA","Rwanda","2012","2012",58.69716,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","RWA","Rwanda","2014","2014",61.22137,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","RWA","Rwanda","2018","2018",60.4747,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","SDN","Sudan","2018","2018",58.3124,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","TZA","United Republic of Tanzania","2010","2010",63.32945,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","TZA","United Republic of Tanzania","2012","2012",64.30422,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","TZA","United Republic of Tanzania","2015","2015",64.27419,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","UKR","Ukraine","2012","2012",99.68226,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","VUT","Vanuatu","2014","2014",54.66381,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","VUT","Vanuatu","2018","2018",53.49419,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","VNM","Viet Nam","2018","2018",58.7337,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","ZWE","Zimbabwe","2011","2011",66.58002,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","ZWE","Zimbabwe","2014","2014",58.64338,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","MAC","China, Macao Special Administrative Region","2011","2011",70.17046,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","MAC","China, Macao Special Administrative Region","2016","2016",72.31753,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","MNE","Montenegro","2011","2011",69.58516,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","MNE","Montenegro","2018","2018",65.46047,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","MHL","Marshall Islands","2011","2011",588,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","GRD","Grenada","2014","2014",582,"‡","UIS Estimation"
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","BRB","Barbados","2014","2014",349,"‡","UIS Estimation"
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","PLW","Palau","2013","2013",7,"‡","UIS Estimation"
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","PLW","Palau","2015","2015",59,,
"ILLPOPF_AG65T99","Elderly illiterate population, 65+ years, % female","BRB","Barbados","2014","2014",58.59722,"‡","UIS Estimation"
"ILLPOPF_AG65T99","Elderly illiterate population, 65+ years, % female","GRD","Grenada","2014","2014",59.11212,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","ITA","Italy","2011","2011",176272.30309,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","ITA","Italy","2018","2018",140639.51247,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","PRT","Portugal","2011","2011",97875.28519,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","PRT","Portugal","2018","2018",75664.83252,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","AFG","Afghanistan","2011","2011",7027368.88027,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","AFG","Afghanistan","2018","2018",8430097.69512,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","BIH","Bosnia and Herzegovina","2011","2011",31975.52319,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","BIH","Bosnia and Herzegovina","2013","2013",19438.86697,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","COM","Comoros","2012","2012",148696.31114,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","COM","Comoros","2018","2018",150795.53618,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","LTU","Lithuania","2011","2011",3215.29068,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","MAR","Morocco","2011","2011",6196061.08213,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","MAR","Morocco","2012","2012",5261697.73213,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","MAR","Morocco","2018","2018",5085977.17521,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","NCL","New Caledonia","2014","2014",1757.0624,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","PAN","Panama","2010","2010",87037.34301,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","PAN","Panama","2018","2018",73285.66221,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","PRI","Puerto Rico","2010","2010",143134.77784,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","PRI","Puerto Rico","2017","2017",125279.7702,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","SDN","Sudan","2018","2018",6411890.83012,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","TON","Tonga","2011","2011",222.47201,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","TON","Tonga","2018","2018",227.93687,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","TUN","Tunisia","2010","2010",1067770.78499,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","TUN","Tunisia","2011","2011",1062511.28525,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","TUN","Tunisia","2012","2012",1041626.39531,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","TUN","Tunisia","2014","2014",1116857.5989,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","SRB","Serbia","2011","2011",35797.43516,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","SRB","Serbia","2016","2016",26335.53773,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BHR","Bahrain","2010","2010",24967.48066,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BHR","Bahrain","2016","2016",13002.16318,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BHR","Bahrain","2017","2017",12557.28939,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BHR","Bahrain","2018","2018",12137.24035,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BWA","Botswana","2013","2013",59233.91603,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","CUB","Cuba","2012","2012",7395.12669,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","GNQ","Equatorial Guinea","2010","2010",13340.48505,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","GAB","Gabon","2012","2012",70109.00197,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","GAB","Gabon","2018","2018",74114.93436,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","HTI","Haiti","2016","2016",1090079.831,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","JAM","Jamaica","2014","2014",39307.408,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","KEN","Kenya","2014","2014",2388905.32776,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","KEN","Kenya","2018","2018",2404263.76109,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","NCL","New Caledonia","2014","2014",904.319,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","UZB","Uzbekistan","2013","2013",,"n","Magnitude nil or negligible"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","UZB","Uzbekistan","2014","2014",,"n","Magnitude nil or negligible"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","UZB","Uzbekistan","2015","2015",,"n","Magnitude nil or negligible"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","UZB","Uzbekistan","2016","2016",,"n","Magnitude nil or negligible"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","UZB","Uzbekistan","2018","2018",1.01222,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","SSD","South Sudan","2018","2018",1519767.08922,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","ITA","Italy","2011","2011",86161.41739,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","ITA","Italy","2018","2018",71032.08147,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","AFG","Afghanistan","2011","2011",2930792.74256,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","AFG","Afghanistan","2018","2018",3438296.58956,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","EST","Estonia","2011","2011",582.64111,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","GLP","Guadeloupe","2014","2014",2582.437,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","GIN","Guinea","2010","2010",802560.01789,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","GIN","Guinea","2014","2014",914628.03909,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","KAZ","Kazakhstan","2010","2010",6506.56721,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","KAZ","Kazakhstan","2018","2018",7603.98509,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","KEN","Kenya","2014","2014",1392666.77279,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","KEN","Kenya","2018","2018",1507391.04928,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","LTU","Lithuania","2011","2011",1786.96578,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","TJK","Tajikistan","2014","2014",2503.242,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","GRC","Greece","2011","2011",46.53836,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","GRC","Greece","2018","2018",43.41015,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","BEN","Benin","2012","2012",59.30417,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","BEN","Benin","2018","2018",60.46351,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","KHM","Cambodia","2014","2014",68.06251,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","KHM","Cambodia","2015","2015",67.42313,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","GNQ","Equatorial Guinea","2010","2010",71.35591,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","HTI","Haiti","2016","2016",56.25665,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","MLT","Malta","2011","2011",27.56831,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","MLT","Malta","2018","2018",24.70169,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","MRT","Mauritania","2017","2017",61.27103,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","MNG","Mongolia","2010","2010",45.59442,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","MNG","Mongolia","2018","2018",42.2827,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","SMR","San Marino","2018","2018",47.06509,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","SLE","Sierra Leone","2013","2013",56.75081,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","SLE","Sierra Leone","2018","2018",57.97471,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","TJK","Tajikistan","2014","2014",57.54488,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","TLS","Timor-Leste","2010","2010",57.74525,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","TLS","Timor-Leste","2018","2018",57.97086,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","VEN","Venezuela (Bolivarian Republic of)","2011","2011",44.10857,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","VEN","Venezuela (Bolivarian Republic of)","2015","2015",44.21478,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","VEN","Venezuela (Bolivarian Republic of)","2016","2016",42.70042,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","KEN","Kenya","2014","2014",3781572.10055,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","KEN","Kenya","2018","2018",3911654.81037,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","PLW","Palau","2013","2013",27.43489,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","PLW","Palau","2015","2015",159.86543,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","SLE","Sierra Leone","2013","2013",1772991.44047,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","SLE","Sierra Leone","2018","2018",1826442.05932,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","MHL","Marshall Islands","2011","2011",117.99579,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","GRD","Grenada","2014","2014",149,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","KGZ","Kyrgyzstan","2018","2018",3653.62066,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","TKM","Turkmenistan","2014","2014",52.82415,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","SRB","Serbia","2011","2011",13039.77722,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","SRB","Serbia","2016","2016",11617.03184,,
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","COM","Comoros","2012","2012",58.38637,"‡","UIS Estimation"
"ILLPOPF_AG25T64","Illiterate population, 25-64 years, % female","COM","Comoros","2018","2018",58.22362,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","ZWE","Zimbabwe","2011","2011",733820.27663,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","ZWE","Zimbabwe","2014","2014",517253.23654,"‡","UIS Estimation"
